Time_Index,SE3_nuclear,SE4_oil_peaker,SE1_biomass_chp,SE2_biomass_chp,SE3_biomass_chp,SE4_biomass_chp,SE1_onshore_wind,SE2_onshore_wind,SE3_onshore_wind,SE4_onshore_wind,SE4_offshore_wind,SE3_solar_pv,SE4_solar_pv,SE1_battery,SE2_battery,SE3_battery,SE4_battery,SE1_hydro_reservoir,SE2_hydro_reservoir,SE3_hydro_reservoir,SE4_hydro_reservoir
6551,1.0,1.0,1.0,1.0,1.0,1.0,0.62383,0.34509,0.34063,0.24214,0.46556,0.0,0.0,1.0,1.0,1.0,1.0,0.47112,0.4393,0.40903,0.35088
6552,1.0,1.0,1.0,1.0,1.0,1.0,0.64611,0.39987,0.33998,0.21078,0.5237,0.0,0.0,1.0,1.0,1.0,1.0,0.47217,0.45534,0.4118,0.34448
6553,1.0,1.0,1.0,1.0,1.0,1.0,0.61835,0.32752,0.28578,0.28636,0.44269,0.0,0.0,1.0,1.0,1.0,1.0,0.46482,0.44087,0.39275,0.33378
6554,1.0,1.0,1.0,1.0,1.0,1.0,0.61084,0.38896,0.24634,0.32649,0.35505,0.0,0.0,1.0,1.0,1.0,1.0,0.47509,0.4414,0.39343,0.32782
6555,1.0,1.0,1.0,1.0,1.0,1.0,0.65616,0.45633,0.2454,0.38333,0.4231,0.0,0.0,1.0,1.0,1.0,1.0,0.46344,0.43617,0.38626,0.35028
6556,1.0,1.0,1.0,1.0,1.0,1.0,0.62622,0.50017,0.20403,0.32373,0.45636,0.0,0.0,1.0,1.0,1.0,1.0,0.47531,0.43749,0.3925,0.34758
6557,1.0,1.0,1.0,1.0,1.0,1.0,0.61481,0.43491,0.17351,0.27629,0.50227,0.0,0.0,1.0,1.0,1.0,1.0,0.46473,0.43872,0.38963,0.34528
6558,1.0,1.0,1.0,1.0,1.0,1.0,0.62597,0.43326,0.23261,0.24043,0.42533,0.0,0.0,1.0,1.0,1.0,1.0,0.46413,0.43153,0.41209,0.34843
6559,1.0,1.0,1.0,1.0,1.0,1.0,0.5871,0.48144,0.231,0.23509,0.50058,0.0,0.0,1.0,1.0,1.0,1.0,0.46028,0.44556,0.38932,0.32772
6560,1.0,1.0,1.0,1.0,1.0,1.0,0.64116,0.50702,0.28227,0.18255,0.49529,0.03837,0.05708,1.0,1.0,1.0,1.0,0.47088,0.443,0.40207,0.34581
6561,1.0,1.0,1.0,1.0,1.0,1.0,0.59157,0.50286,0.24934,0.14887,0.40437,0.08351,0.11516,1.0,1.0,1.0,1.0,0.46643,0.43241,0.3826,0.33318
6562,1.0,1.0,1.0,1.0,1.0,1.0,0.53715,0.52524,0.20629,0.16266,0.36098,0.14296,0.19579,1.0,1.0,1.0,1.0,0.46755,0.44919,0.38753,0.33303
6563,1.0,1.0,1.0,1.0,1.0,1.0,0.57618,0.47794,0.19278,0.18812,0.38776,0.18436,0.30164,1.0,1.0,1.0,1.0,0.45823,0.46147,0.38847,0.3324
6564,1.0,1.0,1.0,1.0,1.0,1.0,0.56133,0.50177,0.24537,0.20713,0.37914,0.31212,0.25426,1.0,1.0,1.0,1.0,0.47606,0.44134,0.40296,0.35064
6565,1.0,1.0,1.0,1.0,1.0,1.0,0.57927,0.51866,0.27619,0.15292,0.40659,0.32678,0.25149,1.0,1.0,1.0,1.0,0.45426,0.45485,0.38808,0.32558
6566,1.0,1.0,1.0,1.0,1.0,1.0,0.57286,0.54977,0.24508,0.10563,0.35874,0.31635,0.36931,1.0,1.0,1.0,1.0,0.45549,0.44981,0.40282,0.33909
6567,1.0,1.0,1.0,1.0,1.0,1.0,0.53632,0.60124,0.23589,0.17908,0.36999,0.21095,0.30519,1.0,1.0,1.0,1.0,0.45294,0.4481,0.38636,0.33626
6568,1.0,1.0,1.0,1.0,1.0,1.0,0.58611,0.58519,0.26333,0.14516,0.29395,0.19639,0.25716,1.0,1.0,1.0,1.0,0.45561,0.46035,0.41245,0.32619
6569,1.0,1.0,1.0,1.0,1.0,1.0,0.52427,0.56918,0.29867,0.09676,0.24306,0.13442,0.1711,1.0,1.0,1.0,1.0,0.47896,0.44319,0.40588,0.34168
6570,1.0,1.0,1.0,1.0,1.0,1.0,0.47463,0.56374,0.25997,0.14197,0.31378,0.04044,0.06934,1.0,1.0,1.0,1.0,0.46827,0.45702,0.40495,0.33771
6571,1.0,1.0,1.0,1.0,1.0,1.0,0.53469,0.55201,0.23745,0.10361,0.31064,0.0,0.0,1.0,1.0,1.0,1.0,0.47802,0.43733,0.4083,0.35054
6572,1.0,1.0,1.0,1.0,1.0,1.0,0.59315,0.49958,0.21996,0.11373,0.30307,0.0,0.0,1.0,1.0,1.0,1.0,0.46041,0.44832,0.3829,0.3489
6573,1.0,1.0,1.0,1.0,1.0,1.0,0.54264,0.42754,0.25952,0.09222,0.35314,0.0,0.0,1.0,1.0,1.0,1.0,0.46744,0.4322,0.40811,0.34572
6574,1.0,1.0,1.0,1.0,1.0,1.0,0.58887,0.36945,0.32491,0.10937,0.42541,0.0,0.0,1.0,1.0,1.0,1.0,0.47223,0.44416,0.41182,0.33291
6575,1.0,1.0,1.0,1.0,1.0,1.0,0.51719,0.31075,0.28283,0.08531,0.34675,0.0,0.0,1.0,1.0,1.0,1.0,0.44667,0.43438,0.39908,0.33098
6576,1.0,1.0,1.0,1.0,1.0,1.0,0.49594,0.32049,0.32235,0.04507,0.30007,0.0,0.0,1.0,1.0,1.0,1.0,0.45739,0.45846,0.40329,0.32701
6577,1.0,1.0,1.0,1.0,1.0,1.0,0.41624,0.33251,0.33714,0.11611,0.33544,0.0,0.0,1.0,1.0,1.0,1.0,0.44725,0.44898,0.38866,0.3368
6578,1.0,1.0,1.0,1.0,1.0,1.0,0.42793,0.32017,0.28824,0.06906,0.26019,0.0,0.0,1.0,1.0,1.0,1.0,0.46947,0.43359,0.39024,0.33967
6579,1.0,1.0,1.0,1.0,1.0,1.0,0.42659,0.37732,0.22797,0.09591,0.30627,0.0,0.0,1.0,1.0,1.0,1.0,0.47677,0.45642,0.39757,0.32618
6580,1.0,1.0,1.0,1.0,1.0,1.0,0.3878,0.32591,0.2611,0.09474,0.27544,0.0,0.0,1.0,1.0,1.0,1.0,0.46503,0.43763,0.39769,0.33359
6581,1.0,1.0,1.0,1.0,1.0,1.0,0.39141,0.26015,0.21257,0.17227,0.24665,0.0,0.0,1.0,1.0,1.0,1.0,0.45372,0.43639,0.3984,0.34983
6582,1.0,1.0,1.0,1.0,1.0,1.0,0.44104,0.32713,0.25336,0.18499,0.21285,0.0,0.0,1.0,1.0,1.0,1.0,0.46375,0.44363,0.38475,0.34383
6583,1.0,1.0,1.0,1.0,1.0,1.0,0.37866,0.36529,0.23015,0.13116,0.26199,0.0,0.0,1.0,1.0,1.0,1.0,0.46877,0.44516,0.38469,0.33314
6584,1.0,1.0,1.0,1.0,1.0,1.0,0.38297,0.3341,0.27684,0.17738,0.2156,0.05204,0.06574,1.0,1.0,1.0,1.0,0.48055,0.45174,0.40201,0.33619
6585,1.0,1.0,1.0,1.0,1.0,1.0,0.34369,0.31764,0.22178,0.22215,0.20711,0.08679,0.10537,1.0,1.0,1.0,1.0,0.46023,0.44503,0.40038,0.34329
6586,1.0,1.0,1.0,1.0,1.0,1.0,0.3758,0.26102,0.24715,0.22488,0.30582,0.19108,0.26408,1.0,1.0,1.0,1.0,0.45174,0.44957,0.404,0.33948
6587,1.0,1.0,1.0,1.0,1.0,1.0,0.31596,0.2853,0.19242,0.22134,0.31335,0.24889,0.21886,1.0,1.0,1.0,1.0,0.46959,0.43481,0.40869,0.34192
6588,1.0,1.0,1.0,1.0,1.0,1.0,0.28527,0.26912,0.25861,0.1894,0.32634,0.27599,0.36938,1.0,1.0,1.0,1.0,0.47858,0.44124,0.39937,0.32692
6589,1.0,1.0,1.0,1.0,1.0,1.0,0.32449,0.29314,0.31055,0.23031,0.29404,0.28324,0.38318,1.0,1.0,1.0,1.0,0.47145,0.43341,0.40076,0.3268
6590,1.0,1.0,1.0,1.0,1.0,1.0,0.34683,0.36737,0.35386,0.24853,0.39211,0.20557,0.27959,1.0,1.0,1.0,1.0,0.47868,0.43249,0.40501,0.32651
6591,1.0,1.0,1.0,1.0,1.0,1.0,0.33909,0.30764,0.39716,0.22275,0.3931,0.2664,0.30895,1.0,1.0,1.0,1.0,0.45855,0.4344,0.40867,0.32826
6592,1.0,1.0,1.0,1.0,1.0,1.0,0.37244,0.38163,0.43584,0.23598,0.31606,0.21408,0.21953,1.0,1.0,1.0,1.0,0.47593,0.46472,0.39144,0.33836
6593,1.0,1.0,1.0,1.0,1.0,1.0,0.31774,0.38702,0.42564,0.18321,0.31907,0.09139,0.15853,1.0,1.0,1.0,1.0,0.45056,0.43575,0.40396,0.33068
6594,1.0,1.0,1.0,1.0,1.0,1.0,0.29034,0.40687,0.40647,0.24409,0.37846,0.03544,0.04415,1.0,1.0,1.0,1.0,0.47927,0.44767,0.39089,0.32928
6595,1.0,1.0,1.0,1.0,1.0,1.0,0.35398,0.45747,0.35881,0.28662,0.44902,0.0,0.0,1.0,1.0,1.0,1.0,0.46029,0.445,0.39873,0.33541
6596,1.0,1.0,1.0,1.0,1.0,1.0,0.35765,0.4059,0.41423,0.32267,0.39885,0.0,0.0,1.0,1.0,1.0,1.0,0.461,0.45959,0.41241,0.32889
6597,1.0,1.0,1.0,1.0,1.0,1.0,0.30296,0.37007,0.38634,0.37263,0.36052,0.0,0.0,1.0,1.0,1.0,1.0,0.47405,0.45098,0.40387,0.33597
6598,1.0,1.0,1.0,1.0,1.0,1.0,0.28231,0.37813,0.4014,0.30379,0.32579,0.0,0.0,1.0,1.0,1.0,1.0,0.47523,0.44626,0.41151,0.34167
6599,1.0,1.0,1.0,1.0,1.0,1.0,0.34133,0.3611,0.36088,0.28451,0.3247,0.0,0.0,1.0,1.0,1.0,1.0,0.47636,0.45483,0.39979,0.33483
6600,1.0,1.0,1.0,1.0,1.0,1.0,0.2913,0.37344,0.31904,0.29822,0.31765,0.0,0.0,1.0,1.0,1.0,1.0,0.44924,0.46303,0.38471,0.33214
6601,1.0,1.0,1.0,1.0,1.0,1.0,0.35972,0.38475,0.30178,0.25509,0.32317,0.0,0.0,1.0,1.0,1.0,1.0,0.45489,0.44242,0.40325,0.33716
6602,1.0,1.0,1.0,1.0,1.0,1.0,0.39561,0.34575,0.25153,0.31908,0.29043,0.0,0.0,1.0,1.0,1.0,1.0,0.45896,0.46144,0.38442,0.33397
6603,1.0,1.0,1.0,1.0,1.0,1.0,0.46357,0.33708,0.30644,0.34784,0.32653,0.0,0.0,1.0,1.0,1.0,1.0,0.46388,0.45736,0.40551,0.33584
6604,1.0,1.0,1.0,1.0,1.0,1.0,0.44667,0.27742,0.30084,0.37959,0.38766,0.0,0.0,1.0,1.0,1.0,1.0,0.47512,0.43074,0.38663,0.34855
6605,1.0,1.0,1.0,1.0,1.0,1.0,0.41105,0.34515,0.33044,0.36865,0.4169,0.0,0.0,1.0,1.0,1.0,1.0,0.46416,0.44143,0.40158,0.34133
6606,1.0,1.0,1.0,1.0,1.0,1.0,0.43755,0.29002,0.32094,0.30206,0.49892,0.0,0.0,1.0,1.0,1.0,1.0,0.45312,0.43525,0.39767,0.33672
6607,1.0,1.0,1.0,1.0,1.0,1.0,0.40575,0.29866,0.27048,0.34539,0.41514,0.0,0.0,1.0,1.0,1.0,1.0,0.45977,0.44082,0.38599,0.34532
6608,1.0,1.0,1.0,1.0,1.0,1.0,0.41864,0.31964,0.24143,0.29849,0.33557,0.04547,0.04132,1.0,1.0,1.0,1.0,0.45799,0.43684,0.40482,0.35048
6609,1.0,1.0,1.0,1.0,1.0,1.0,0.41433,0.29541,0.27249,0.25768,0.39619,0.08544,0.10941,1.0,1.0,1.0,1.0,0.44818,0.46367,0.38453,0.33557
6610,1.0,1.0,1.0,1.0,1.0,1.0,0.37804,0.33273,0.24947,0.25728,0.39509,0.17659,0.15895,1.0,1.0,1.0,1.0,0.4773,0.44017,0.39407,0.34879
6611,1.0,1.0,1.0,1.0,1.0,1.0,0.34312,0.30232,0.31211,0.25356,0.39797,0.18418,0.30559,1.0,1.0,1.0,1.0,0.45195,0.43177,0.3912,0.35218
6612,1.0,1.0,1.0,1.0,1.0,1.0,0.36996,0.26552,0.34285,0.25321,0.39903,0.26922,0.28899,1.0,1.0,1.0,1.0,0.47736,0.4655,0.41345,0.34007
6613,1.0,1.0,1.0,1.0,1.0,1.0,0.38801,0.23495,0.37941,0.27513,0.35148,0.26454,0.34436,1.0,1.0,1.0,1.0,0.46889,0.43035,0.41382,0.32866
6614,1.0,1.0,1.0,1.0,1.0,1.0,0.37417,0.29162,0.3776,0.25979,0.36738,0.21403,0.31575,1.0,1.0,1.0,1.0,0.45716,0.44036,0.40511,0.33673
6615,1.0,1.0,1.0,1.0,1.0,1.0,0.43921,0.26834,0.40643,0.20564,0.29824,0.22277,0.21241,1.0,1.0,1.0,1.0,0.46533,0.46483,0.38735,0.35088
6616,1.0,1.0,1.0,1.0,1.0,1.0,0.37927,0.34605,0.38782,0.26558,0.39239,0.16994,0.20815,1.0,1.0,1.0,1.0,0.46222,0.45452,0.40637,0.33267
6617,1.0,1.0,1.0,1.0,1.0,1.0,0.32795,0.36061,0.41531,0.21867,0.43536,0.1028,0.12437,1.0,1.0,1.0,1.0,0.47765,0.45806,0.3864,0.3499
6618,1.0,1.0,1.0,1.0,1.0,1.0,0.37246,0.39127,0.3647,0.23187,0.41771,0.03209,0.04147,1.0,1.0,1.0,1.0,0.46162,0.44493,0.41031,0.33613
6619,1.0,1.0,1.0,1.0,1.0,1.0,0.32034,0.36105,0.35232,0.26476,0.36241,0.0,0.0,1.0,1.0,1.0,1.0,0.48271,0.45264,0.40109,0.33529
6620,1.0,1.0,1.0,1.0,1.0,1.0,0.394,0.30022,0.31415,0.21955,0.39297,0.0,0.0,1.0,1.0,1.0,1.0,0.44938,0.43513,0.41054,0.3457
6621,1.0,1.0,1.0,1.0,1.0,1.0,0.44166,0.35807,0.37223,0.1642,0.45241,0.0,0.0,1.0,1.0,1.0,1.0,0.47653,0.43484,0.39231,0.34983
6622,1.0,1.0,1.0,1.0,1.0,1.0,0.40113,0.29998,0.40062,0.20175,0.53082,0.0,0.0,1.0,1.0,1.0,1.0,0.46765,0.45574,0.40499,0.33919
6623,1.0,1.0,1.0,1.0,1.0,1.0,0.45867,0.35708,0.45224,0.22821,0.49919,0.0,0.0,1.0,1.0,1.0,1.0,0.45051,0.43606,0.40901,0.34498
6624,1.0,1.0,1.0,1.0,1.0,1.0,0.4266,0.30305,0.39063,0.2385,0.47641,0.0,0.0,1.0,1.0,1.0,1.0,0.45559,0.44252,0.40648,0.35025
6625,1.0,1.0,1.0,1.0,1.0,1.0,0.47624,0.31434,0.40749,0.24144,0.39809,0.0,0.0,1.0,1.0,1.0,1.0,0.45666,0.44179,0.40111,0.33757
6626,1.0,1.0,1.0,1.0,1.0,1.0,0.52388,0.30014,0.41575,0.2495,0.37278,0.0,0.0,1.0,1.0,1.0,1.0,0.45886,0.4545,0.38517,0.34761
6627,1.0,1.0,1.0,1.0,1.0,1.0,0.51358,0.36849,0.44727,0.30932,0.33091,0.0,0.0,1.0,1.0,1.0,1.0,0.45926,0.4665,0.39924,0.33019
6628,1.0,1.0,1.0,1.0,1.0,1.0,0.4471,0.43809,0.42389,0.31204,0.39174,0.0,0.0,1.0,1.0,1.0,1.0,0.48412,0.4425,0.4086,0.33435
6629,1.0,1.0,1.0,1.0,1.0,1.0,0.42063,0.45421,0.36464,0.31112,0.34828,0.0,0.0,1.0,1.0,1.0,1.0,0.48245,0.45365,0.40595,0.329
6630,1.0,1.0,1.0,1.0,1.0,1.0,0.39423,0.4646,0.34628,0.30619,0.28582,0.0,0.0,1.0,1.0,1.0,1.0,0.48404,0.45338,0.39787,0.332
6631,1.0,1.0,1.0,1.0,1.0,1.0,0.43748,0.501,0.31007,0.37226,0.34061,0.0,0.0,1.0,1.0,1.0,1.0,0.45596,0.45069,0.39316,0.32849
6632,1.0,1.0,1.0,1.0,1.0,1.0,0.49726,0.42092,0.25599,0.33191,0.35905,0.03857,0.03431,1.0,1.0,1.0,1.0,0.45513,0.45259,0.41515,0.34419
6633,1.0,1.0,1.0,1.0,1.0,1.0,0.42432,0.45504,0.31885,0.39851,0.43428,0.10211,0.09498,1.0,1.0,1.0,1.0,0.48283,0.4577,0.40272,0.33579
6634,1.0,1.0,1.0,1.0,1.0,1.0,0.3614,0.46597,0.3365,0.4266,0.43806,0.15991,0.2116,1.0,1.0,1.0,1.0,0.47344,0.43286,0.39476,0.33808
6635,1.0,1.0,1.0,1.0,1.0,1.0,0.36029,0.49886,0.29305,0.48158,0.4273,0.17686,0.24381,1.0,1.0,1.0,1.0,0.46942,0.43728,0.39148,0.33759
6636,1.0,1.0,1.0,1.0,1.0,1.0,0.30747,0.51905,0.29739,0.40868,0.41756,0.26399,0.33059,1.0,1.0,1.0,1.0,0.47913,0.44023,0.38607,0.33428
6637,1.0,1.0,1.0,1.0,1.0,1.0,0.26494,0.57616,0.27083,0.44208,0.41116,0.19082,0.37024,1.0,1.0,1.0,1.0,0.45574,0.4601,0.38861,0.3296
6638,1.0,1.0,1.0,1.0,1.0,1.0,0.28916,0.61003,0.26525,0.46577,0.41686,0.31849,0.30217,1.0,1.0,1.0,1.0,0.47375,0.44295,0.38659,0.34412
6639,1.0,1.0,1.0,1.0,1.0,1.0,0.29677,0.64449,0.20822,0.42581,0.33962,0.20041,0.30143,1.0,1.0,1.0,1.0,0.44831,0.45433,0.41127,0.33954
6640,1.0,1.0,1.0,1.0,1.0,1.0,0.27845,0.6665,0.16551,0.47893,0.32983,0.19825,0.2249,1.0,1.0,1.0,1.0,0.45061,0.43264,0.40201,0.3362
6641,1.0,1.0,1.0,1.0,1.0,1.0,0.34967,0.59564,0.18765,0.45973,0.41003,0.10065,0.14002,1.0,1.0,1.0,1.0,0.45715,0.45197,0.39828,0.35066
6642,1.0,1.0,1.0,1.0,1.0,1.0,0.33822,0.53024,0.22489,0.48876,0.4104,0.03745,0.05169,1.0,1.0,1.0,1.0,0.46169,0.46607,0.39502,0.34724
6643,1.0,1.0,1.0,1.0,1.0,1.0,0.2859,0.57574,0.24017,0.53266,0.4976,0.0,0.0,1.0,1.0,1.0,1.0,0.47542,0.4647,0.41406,0.34926
6644,1.0,1.0,1.0,1.0,1.0,1.0,0.33779,0.54946,0.26702,0.48986,0.57493,0.0,0.0,1.0,1.0,1.0,1.0,0.47051,0.44181,0.38654,0.33741
6645,1.0,1.0,1.0,1.0,1.0,1.0,0.28535,0.59211,0.22755,0.49566,0.61295,0.0,0.0,1.0,1.0,1.0,1.0,0.47818,0.43707,0.39722,0.33483
6646,1.0,1.0,1.0,1.0,1.0,1.0,0.32756,0.58132,0.21056,0.43079,0.64881,0.0,0.0,1.0,1.0,1.0,1.0,0.45336,0.44322,0.40024,0.3271
6647,1.0,1.0,1.0,1.0,1.0,1.0,0.40475,0.54701,0.2685,0.4829,0.71597,0.0,0.0,1.0,1.0,1.0,1.0,0.47387,0.44434,0.40537,0.33464
6648,1.0,1.0,1.0,1.0,1.0,1.0,0.42801,0.54582,0.29559,0.47665,0.66016,0.0,0.0,1.0,1.0,1.0,1.0,0.47268,0.46219,0.41299,0.33411
6649,1.0,1.0,1.0,1.0,1.0,1.0,0.40214,0.46426,0.25559,0.43042,0.61906,0.0,0.0,1.0,1.0,1.0,1.0,0.47827,0.43748,0.40838,0.33283
6650,1.0,1.0,1.0,1.0,1.0,1.0,0.39496,0.52132,0.20531,0.48527,0.62291,0.0,0.0,1.0,1.0,1.0,1.0,0.45131,0.43348,0.39582,0.32823
6651,1.0,1.0,1.0,1.0,1.0,1.0,0.36046,0.46396,0.17976,0.49189,0.60933,0.0,0.0,1.0,1.0,1.0,1.0,0.47289,0.46019,0.40999,0.33027
6652,1.0,1.0,1.0,1.0,1.0,1.0,0.35151,0.45004,0.22643,0.53819,0.55468,0.0,0.0,1.0,1.0,1.0,1.0,0.45238,0.44835,0.41298,0.34837
6653,1.0,1.0,1.0,1.0,1.0,1.0,0.3949,0.48445,0.21802,0.48418,0.48744,0.0,0.0,1.0,1.0,1.0,1.0,0.45944,0.45198,0.39979,0.34821
6654,1.0,1.0,1.0,1.0,1.0,1.0,0.39106,0.45023,0.17469,0.43478,0.41217,0.0,0.0,1.0,1.0,1.0,1.0,0.44892,0.4636,0.41044,0.33368
6655,1.0,1.0,1.0,1.0,1.0,1.0,0.36956,0.50933,0.21228,0.47026,0.47154,0.0,0.0,1.0,1.0,1.0,1.0,0.45873,0.45253,0.40348,0.32786
6656,1.0,1.0,1.0,1.0,1.0,1.0,0.38347,0.43672,0.18053,0.42525,0.50405,0.03865,0.0299,1.0,1.0,1.0,1.0,0.45267,0.43325,0.40761,0.33284
6657,1.0,1.0,1.0,1.0,1.0,1.0,0.38254,0.37873,0.21724,0.40415,0.56992,0.07798,0.11079,1.0,1.0,1.0,1.0,0.48276,0.44332,0.38937,0.33816
6658,1.0,1.0,1.0,1.0,1.0,1.0,0.36359,0.32877,0.23661,0.43895,0.54567,0.12744,0.22922,1.0,1.0,1.0,1.0,0.46179,0.44271,0.39012,0.33509
6659,1.0,1.0,1.0,1.0,1.0,1.0,0.32943,0.34451,0.2373,0.37237,0.59371,0.16807,0.25992,1.0,1.0,1.0,1.0,0.4648,0.46369,0.41598,0.337
6660,1.0,1.0,1.0,1.0,1.0,1.0,0.27957,0.41813,0.19864,0.31728,0.6216,0.27659,0.28305,1.0,1.0,1.0,1.0,0.48039,0.46303,0.41047,0.32841
6661,1.0,1.0,1.0,1.0,1.0,1.0,0.27671,0.46905,0.16984,0.29174,0.585,0.32298,0.29552,1.0,1.0,1.0,1.0,0.47371,0.4657,0.41635,0.35034
6662,1.0,1.0,1.0,1.0,1.0,1.0,0.2451,0.46767,0.16478,0.36029,0.60498,0.18463,0.21893,1.0,1.0,1.0,1.0,0.48201,0.45435,0.41087,0.33405
6663,1.0,1.0,1.0,1.0,1.0,1.0,0.1967,0.39297,0.15394,0.3064,0.51074,0.21741,0.25533,1.0,1.0,1.0,1.0,0.47111,0.45186,0.39131,0.34308
6664,1.0,1.0,1.0,1.0,1.0,1.0,0.22571,0.33712,0.20337,0.26734,0.50004,0.17355,0.1907,1.0,1.0,1.0,1.0,0.45191,0.44343,0.40709,0.34371
6665,1.0,1.0,1.0,1.0,1.0,1.0,0.27392,0.28144,0.18196,0.29633,0.4963,0.11318,0.1041,1.0,1.0,1.0,1.0,0.48155,0.43369,0.39285,0.33562
6666,1.0,1.0,1.0,1.0,1.0,1.0,0.27718,0.3025,0.21047,0.29704,0.50565,0.03786,0.04887,1.0,1.0,1.0,1.0,0.46581,0.46488,0.40696,0.33591
6667,1.0,1.0,1.0,1.0,1.0,1.0,0.32931,0.24001,0.19174,0.2741,0.4163,0.0,0.0,1.0,1.0,1.0,1.0,0.45318,0.4354,0.39105,0.3473
6668,1.0,1.0,1.0,1.0,1.0,1.0,0.39244,0.29409,0.169,0.22168,0.33578,0.0,0.0,1.0,1.0,1.0,1.0,0.45185,0.45744,0.40303,0.35075
6669,1.0,1.0,1.0,1.0,1.0,1.0,0.36708,0.32383,0.15987,0.17629,0.3064,0.0,0.0,1.0,1.0,1.0,1.0,0.45791,0.4435,0.38629,0.33793
6670,1.0,1.0,1.0,1.0,1.0,1.0,0.42823,0.31165,0.20443,0.13065,0.37672,0.0,0.0,1.0,1.0,1.0,1.0,0.45728,0.43558,0.38904,0.34802
6671,1.0,1.0,1.0,1.0,1.0,1.0,0.45132,0.33894,0.16005,0.19276,0.36243,0.0,0.0,1.0,1.0,1.0,1.0,0.47056,0.45628,0.38806,0.34249
6672,1.0,1.0,1.0,1.0,1.0,1.0,0.46694,0.37026,0.15379,0.23417,0.44021,0.0,0.0,1.0,1.0,1.0,1.0,0.47836,0.43678,0.41097,0.33196
6673,1.0,1.0,1.0,1.0,1.0,1.0,0.47501,0.32752,0.13242,0.27171,0.51541,0.0,0.0,1.0,1.0,1.0,1.0,0.47631,0.43939,0.3929,0.32728
6674,1.0,1.0,1.0,1.0,1.0,1.0,0.41892,0.34802,0.11466,0.29083,0.52355,0.0,0.0,1.0,1.0,1.0,1.0,0.45916,0.45102,0.39213,0.33529
6675,1.0,1.0,1.0,1.0,1.0,1.0,0.38036,0.34145,0.09784,0.34368,0.59413,0.0,0.0,1.0,1.0,1.0,1.0,0.45322,0.46541,0.39502,0.32797
6676,1.0,1.0,1.0,1.0,1.0,1.0,0.45499,0.38937,0.1612,0.31747,0.56276,0.0,0.0,1.0,1.0,1.0,1.0,0.46658,0.44715,0.39685,0.34632
6677,1.0,1.0,1.0,1.0,1.0,1.0,0.42075,0.45842,0.11308,0.31439,0.58947,0.0,0.0,1.0,1.0,1.0,1.0,0.47838,0.45799,0.39632,0.35327
6678,1.0,1.0,1.0,1.0,1.0,1.0,0.39232,0.49743,0.12429,0.32736,0.58734,0.0,0.0,1.0,1.0,1.0,1.0,0.45539,0.4574,0.39522,0.34212
6679,1.0,1.0,1.0,1.0,1.0,1.0,0.40687,0.4685,0.16146,0.2955,0.56403,0.0,0.0,1.0,1.0,1.0,1.0,0.45925,0.46198,0.40151,0.33416
6680,1.0,1.0,1.0,1.0,1.0,1.0,0.45744,0.39732,0.23636,0.30261,0.50666,0.0315,0.04642,1.0,1.0,1.0,1.0,0.47659,0.4504,0.39787,0.32672
6681,1.0,1.0,1.0,1.0,1.0,1.0,0.52021,0.33892,0.2083,0.31033,0.45874,0.11957,0.1075,1.0,1.0,1.0,1.0,0.46847,0.45734,0.40951,0.32784
6682,1.0,1.0,1.0,1.0,1.0,1.0,0.43958,0.35059,0.21381,0.29931,0.42634,0.17032,0.24109,1.0,1.0,1.0,1.0,0.46781,0.45512,0.4098,0.35106
6683,1.0,1.0,1.0,1.0,1.0,1.0,0.44333,0.34322,0.17711,0.36437,0.34648,0.18487,0.23749,1.0,1.0,1.0,1.0,0.4787,0.437,0.39039,0.32946
6684,1.0,1.0,1.0,1.0,1.0,1.0,0.48053,0.27267,0.21363,0.37974,0.26623,0.29983,0.23287,1.0,1.0,1.0,1.0,0.4638,0.44064,0.41214,0.33752
6685,1.0,1.0,1.0,1.0,1.0,1.0,0.41539,0.27393,0.22661,0.43286,0.29077,0.25422,0.25648,1.0,1.0,1.0,1.0,0.47964,0.45944,0.40939,0.34324
6686,1.0,1.0,1.0,1.0,1.0,1.0,0.41225,0.28217,0.23819,0.48848,0.25992,0.18806,0.22139,1.0,1.0,1.0,1.0,0.4792,0.46372,0.41635,0.33193
6687,1.0,1.0,1.0,1.0,1.0,1.0,0.39622,0.2365,0.24547,0.45945,0.23744,0.25942,0.26606,1.0,1.0,1.0,1.0,0.45863,0.44889,0.40635,0.33463
6688,1.0,1.0,1.0,1.0,1.0,1.0,0.37571,0.26716,0.21551,0.47927,0.19465,0.20555,0.14039,1.0,1.0,1.0,1.0,0.48247,0.43994,0.39114,0.34331
6689,1.0,1.0,1.0,1.0,1.0,1.0,0.39481,0.23197,0.2056,0.43796,0.30144,0.09311,0.12181,1.0,1.0,1.0,1.0,0.48642,0.46428,0.41335,0.33679
6690,1.0,1.0,1.0,1.0,1.0,1.0,0.32258,0.22602,0.2721,0.49664,0.36245,0.02319,0.03437,1.0,1.0,1.0,1.0,0.47168,0.44222,0.40742,0.35168
6691,1.0,1.0,1.0,1.0,1.0,1.0,0.308,0.26305,0.24896,0.46094,0.29718,0.0,0.0,1.0,1.0,1.0,1.0,0.4554,0.4573,0.38966,0.33771
6692,1.0,1.0,1.0,1.0,1.0,1.0,0.24722,0.26769,0.24695,0.49494,0.38757,0.0,0.0,1.0,1.0,1.0,1.0,0.47179,0.44412,0.39536,0.33135
